"Simulation 1 x [R = 50m, d = 45m, Regolith = 2m]","Simulation 1 gcorr [R = 50m, d = 45m, Regolith = 2m]","Simulation 1 noise [R = 50m, d = 45m, Regolith = 2m]","Simulation 2 x [R = 100m, d = 45m, Regolith = 2m]","Simulation 2 gcorr [R = 100m, d = 45m, Regolith = 2m]","Simulation 2 noise [R = 100m, d = 45m, Regolith = 2m]","Simulation 3 x [R = 150m, d = 45m, Regolith = 2m]","Simulation 3 gcorr [R = 150m, d = 45m, Regolith = 2m]","Simulation 3 noise [R = 150m, d = 45m, Regolith = 2m]","Simulation 4 x [R = 200m, d = 45m, Regolith = 2m]","Simulation 4 gcorr [R = 200m, d = 45m, Regolith = 2m]","Simulation 4 noise [R = 200m, d = 45m, Regolith = 2m]","Simulation 5 x [R = 250m, d = 45m, Regolith = 2m]","Simulation 5 gcorr [R = 250m, d = 45m, Regolith = 2m]","Simulation 5 noise [R = 250m, d = 45m, Regolith = 2m]"
-1178.75,32.039209516931614,0.00828771367731805,-1178.75,32.00154688415652,7.770984433822619e-05,-1178.75,31.96375209689065,-0.013450491258354872,-1178.75,31.925714122559853,0.07850963734511772,-1178.75,31.887316389511593,0.006288076342497964
-1173.75,32.0243671454837,0.006869071965322191,-1173.75,31.986717779086693,0.15053707072086542,-1173.75,31.94893542060569,0.04517820115625229,-1173.75,31.91090797684736,-0.07320619116156285,-1173.75,31.872517711944518,-0.018282658969180948
-1168.75,32.008976624576746,0.014935518428983961,-1168.75,31.971340016314986,-0.008170709721193157,-1168.75,31.933569562001495,-0.08364710153342528,-1168.75,31.89555209034579,-0.05250198385315862,-1168.75,31.857168681155763,0.09052054516171304
-1163.75,31.993071165646878,-0.05000118736718261,-1163.75,31.955446810149915,-0.03763655277270364,-1163.75,31.917687737862767,0.10564037022224704,-1163.75,31.879679681549312,0.0066165871918243,-1163.75,31.841302516129023,0.0028943263048442722
-1158.75,31.97668244387148,-0.025021948368672577,-1158.75,31.939069838065254,-0.020385355081135998,-1158.75,31.90132162754964,-0.030159217109853483,-1158.75,31.86332243091209,0.03954094664809296,-1158.75,31.824950897152675,0.01795844949792693
-1153.75,31.959840666159014,0.03588461400844445,-1153.75,31.9222393087277,0.0301284560017773,-1153.75,31.884501441062863,0.07109631844397464,-1153.75,31.84651054895069,-0.02464999131843815,-1153.75,31.80814403395847,-0.07461398996361217
-1148.75,31.942574636353392,0.00015652550256760756,-1148.75,31.904984027235788,-0.010292877211815578,-1148.75,31.867255984316945,-0.07564074983435257,-1148.75,31.829272841551017,-0.09933901660655967,-1148.75,31.790910731060976,-0.018685451600733868
-1143.75,31.92491181774541,0.023797567232848975,-1143.75,31.88733145766269,0.012682365304123684,-1143.75,31.849612721714262,-0.020709349685940112,-1143.75,31.81163677257276,-0.10273852201054388,-1143.75,31.773278450391757,-0.030135712510533447
-1138.75,31.90687839298138,0.01847076020253213,-1138.75,31.869307782993545,0.028509610649086414,-1138.75,31.831597836110504,-0.06554566079740991,-1138.75,31.79362852384278,0.06622351775702459,-1138.75,31.755273371319007,-0.06273956821577405
-1133.75,31.888499321458564,0.0022746802883119245,-1133.75,31.850937962546865,0.07091847413266744,-1133.75,31.813236286261837,0.06502239892353161,-1133.75,31.775273052626964,0.07591425351323068,-1133.75,31.736920448143263,0.035276103600609614
-1128.75,31.86979839429558,-0.007292752342597991,-1128.75,31.832245786968475,-0.0215764181430353,-1128.75,31.794551861842105,0.027087347495500447,-1128.75,31.756594146670032,0.052364241615156494,-1128.75,31.718243465158224,0.08587044651541458
-1123.75,31.850798286963553,-0.024460930058334097,-1123.75,31.813253930884024,-0.022930312227608714,-1123.75,31.775567236116117,0.02583670467264193,-1123.75,31.73761447688887,0.04174718527093327,-1123.75,31.699265089363,-0.023834106223398082
-1118.75,31.831520609662512,-0.010298435343902889,-1118.75,31.793984003294696,-0.08776324218016994,-1118.75,31.756304016354473,-0.15275498921063288,-1118.75,31.718355647805367,0.1362175629291611,-1118.75,31.68000692091118,-0.02424819547313254
-1113.75,31.811985955526914,-0.008323490902890243,-1113.75,31.77445659580017,-0.03584900316736643,-1113.75,31.73678279207316,0.10343274142464637,-1113.75,31.698838245802033,0.023655340990035446,-1113.75,31.66048954138121,0.0004868958882080024
-1108.75,31.792213946740603,-0.023977160811283944,-1108.75,31.754691328729,-0.05229006732356431,-1108.75,31.717023181179226,0.04485414342314345,-1108.75,31.679081885281764,0.029863815671982735,-1108.75,31.64073255994836,0.012173503644869153
-1103.75,31.772223278640947,0.0013274349553585594,-1103.75,31.734706895257027,0.06476380566001665,-1103.75,31.697043874102597,-0.03769835218451856,-1103.75,31.65910525281217,-0.003148670401345872,-1103.75,31.620754657539894,-0.06166089350512172
-1098.75,31.75203176189011,0.01660770253741254,-1098.75,31.714521103590837,-0.03952852456414121,-1098.75,31.67686267599153,-0.05429635746116952,-1098.75,31.638926149331756,0.0767156330220398,-1098.75,31.60057362905021,-0.01778698438535595
-1093.75,31.731656362788257,0.02766255753627437,-1093.75,31.694150917292255,-0.087292634789898,-1093.75,31.65649654704744,-0.081550932600366,-1093.75,31.618561530494237,0.015647351381145636,-1093.75,31.580206423692513,0.16483108722050824
-1088.75,31.71111324180264,-0.030559411437040124,-1088.75,31.673612493817085,-0.004401071121686617,-1088.75,31.635961641072875,-0.027415532324659944,-1088.75,31.598027545224227,-0.015591259340563324,-1088.75,31.55966918356056,-0.12352879776201844
-1083.75,31.69041779038478,0.00991644957473957,-1083.75,31.652921221340893,0.015336595172109842,-1083.75,31.615273342305223,-0.0174114043290392,-1083.75,31.577339572557754,-0.06931910178857376,-1083.75,31.53897728047348,0.04792727505037942
-1078.75,31.669584666143905,-0.0472246998622784,-1078.75,31.632091753939836,-0.07702096008654473,-1078.75,31.594446300604208,-0.0748895960620569,-1078.75,31.55651225683513,-0.04439486968301393,-1078.75,31.51814535117186,-0.013794685990788503
-1073.75,31.648627826445292,0.03996167390782007,-1073.75,31.611138045195474,0.10312563807741731,-1073.75,31.573494465062396,-0.010466520215509907,-1073.75,31.535559541315664,0.07998943386082742,-1073.75,31.497187330934548,-0.015251425899524926
-1068.75,31.627560560498473,-0.10569645694616425,-1068.75,31.590073380288327,-0.005460859066867496,-1068.75,31.552431116103367,0.008381713254873321,-1068.75,31.51449470027906,-0.1632561315809949,-1068.75,31.476116485680464,0.08719046094132366
-1063.75,31.606395519998117,-0.014870842242329058,-1063.75,31.568910406643194,-0.0200113190290876,-1063.75,31.53126889613074,0.018333748173591777,-1063.75,31.493330369676567,-0.021055340549923626,-1063.75,31.454945442619593,-0.05187695247740048
-1058.75,31.58514474837987,0.012607745724343856,-1058.75,31.54766116318878,0.05433976527396455,-1058.75,31.510019838790566,0.05450718879782443,-1058.75,31.47207857639446,-0.046540769668533016,-1058.75,31.4336862195148,0.08973155656376869
-1053.75,31.563819708748714,-0.06823362368574681,-1053.75,31.526337108288708,-0.02832370797760064,-1053.75,31.48869539690429,0.05685240539868779,-1053.75,31.45075076618743,0.025097707764633267,-1053.75,31.412350252612665,-0.03958702266468628
-1048.75,31.54243131053851,0.015648389714305908,-1048.75,31.504949146403238,0.008611017950288749,-1048.75,31.467306469131625,0.039207894434661966,-1048.75,31.429357830340763,0.009958456639623421,-1048.75,31.390948423301978,-0.02863448461557927
-1043.75,31.520989934956333,-0.020324145692935135,-1043.75,31.48350765353503,-0.018781174181421858,-1043.75,31.445863425416704,-0.010702269177492337,-1043.75,31.40791013111493,0.029838943532099017,-1043.75,31.369491083553967,0.03770996987191014
-1038.75,31.49950545926551,0.010417473882870221,-1038.75,31.462022501512724,0.010270736957709534,-1038.75,31.42437613127127,-0.0003679161924094674,-1038.75,31.386417526026662,-0.08770115939589267,-1038.75,31.347988080197666,-0.030983256327050696
-1033.75,31.47798727995818,-0.04018120008249515,-1033.75,31.44050308116365,-0.03881098529116459,-1033.75,31.402853970946474,0.056897073139079574,-1033.75,31.36488939101757,-0.04447603828859489,-1033.75,31.326448778082167,-0.0465266209446818
-1028.75,31.45644433486587,-0.009908003107204553,-1028.75,31.418958324423848,0.02208704968813644,-1028.75,31.38130586954104,-0.0029717430472655354,-1028.75,31.34333464255868,0.0007369675520538056,-1028.75,31.304882082173737,-0.007078613343337186
-1023.75,31.434885124256024,-0.03692355482514021,-1023.75,31.39739672543345,0.05568375176349392,-1023.75,31.359740314094694,-0.022653510479478785,-1023.75,31.321761758739164,-0.06754542987066259,-1023.75,31.28329645863626,-0.06235354828479877
-1018.75,31.413317730959744,-0.05215448008712921,-1018.75,31.375826360662764,-0.027955309367129477,-1018.75,31.33816537371088,0.05332776263047709,-1018.75,31.30017879938389,-0.03018885480339282,-1018.75,31.2616999549397,-0.046254558019642567
-1013.75,31.391749839573055,0.041641627859303004,-1013.75,31.3542549081113,0.027875811953014036,-1013.75,31.316588718752637,-0.055835953106406544,-1013.75,31.278593425243443,0.043573144529832714,-1013.75,31.240100219039984,-0.022438944826675845
-1008.75,31.370188754775395,-0.043408356157701423,-1008.75,31.332689665623572,0.004735874237054875,-1008.75,31.295017639154207,-0.03130272510969324,-1008.75,31.25701291629899,0.021234038716717783,-1008.75,31.218504517672958,-0.04577435250879633
-1003.75,31.348641418803812,-0.01080154467505655,-1003.75,31.31113756836006,-0.016860436193603234,-1003.75,31.273459061887387,0.032362813312391325,-1003.75,31.23544418922142,0.005971352622558005,-1003.75,31.196919753801776,0.06861367820524163
-998.75,31.327114428121256,0.09994570698902895,-998.75,31.289605205461868,-0.018345515880024647,-998.75,31.251919567621012,0.0027954657116632305,-998.75,31.213893814022843,-0.021300077879344854,-998.75,31.175352483255608,-0.012369377540885351
-993.75,31.305614049317203,0.05595315763624678,-993.75,31.268098835947093,-0.09270591569315233,-993.75,31.230405406611577,-0.004126215076382681,-993.75,31.192368029938603,-0.030353388402042516,-993.75,31.15380893059806,0.06233066042968989
-988.75,31.284146234273535,0.043793497991496344,-988.75,31.2466244038722,-0.08106691261655902,-988.75,31.20892251385853,0.012960133129433088,-988.75,31.170872760573225,-0.0714921683664592,-988.75,31.132295004258612,0.0186504429594289
-983.75,31.262716634631452,0.04229434005548145,-983.75,31.225187552793805,0.01799004804372865,-983.75,31.187476523559077,0.008058496961228338,-983.75,31.14941362834533,-0.03372927667096613,-983.75,31.110816310962004,-0.03783942826399882
-978.75,31.24133061558996,-0.0784497576958692,-978.75,31.203793639561646,-0.014398306626570524,-978.75,31.16607278289412,0.036537819525368755,-978.75,31.127995968262805,0.11633319425598776,-978.75,31.08937816948722,-0.010957079653819996
-973.75,31.21999326906803,0.04045138900403583,-973.75,31.182447747474935,-0.013561773875724915,-973.75,31.144716365176528,0.004660242046865568,-973.75,31.106624841059865,0.023157130831525093,-973.75,31.067985623786917,0.027373295963160117
-968.75,31.198709426258688,-0.007663481778006422,-968.75,31.161154698829844,0.022381412364880022,-968.75,31.123412082390583,-0.001795533496769547,-968.75,31.085305045724336,0.049820989859101196,-968.75,31.04664345549656,0.13858482901361643
-963.75,31.17748366960408,0.039710993004439615,-963.75,31.139919066887966,-0.07094867539250209,-963.75,31.10216449715141,-0.018658377514145296,-963.75,31.06404113144458,-0.012469959351622956,-963.75,31.025356195861672,-0.032960518597778085
-958.75,31.156320344218145,0.020200458321940413,-958.75,31.118745187291697,0.04764829378805756,-958.75,31.080977934110923,-0.02246975104444181,-958.75,31.04283740900172,0.019741880289111273,-958.75,31.004128137109966,0.009606929823946599
-953.75,31.1352235687819,0.03725807706560929,-953.75,31.09763716895171,-0.02111224552065708,-953.75,31.05985649083558,-0.08386156746304729,-953.75,31.021697961633357,-0.00011501309100948561,-953.75,30.982963343293182,-0.0023461709933420283
-948.75,31.11419724593691,-0.08485789757286688,-948.75,31.076598904432462,0.009368934081146373,-948.75,31.038804048181156,0.09040574573372188,-948.75,31.000626655393344,-0.030511856618155447,-948.75,30.96186566062434,0.026001581901665367
-943.75,31.093245072199327,-0.01642508232797923,-943.75,31.055634079857583,0.06070675299374039,-943.75,31.017824280187348,-0.04687721618156832,-943.75,30.979627149030648,-0.005857670457067071,-943.75,30.94083872733263,-0.04206532799142068
-938.75,31.07237054741769,0.009813383347656374,-938.75,31.034746184358603,0.0046593925065463605,-938.75,30.996920663514647,0.06348235376150506,-938.75,30.95870290340957,0.09019080197314489,-938.75,30.919885983058712,-0.049146568865915966
-933.75,31.051576983794774,0.009801971573230317,-933.75,31.013938519087453,0.021022231894439736,-933.75,30.97609648644478,-0.005978347971751511,-933.75,30.937857190493055,-0.056255095155753256,-933.75,30.899010677811244,0.02686932680948685
-928.75,31.030867514494986,0.032658968036272905,-928.75,30.993214205813707,-0.07614706731774701,-928.75,30.955354857465068,-0.08597841425724934,-928.75,30.91709310190844,0.03012684990877086,-928.75,30.878215880505355,0.08500803766289437
-923.75,31.010245101855514,-0.0050827656387749465,-923.75,30.97257619512549,-0.013038671134040178,-923.75,30.934698713455862,-0.014582512486938133,-923.75,30.896413557116023,-0.014293789607017555,-923.75,30.85750448710166,0.01783779618720268
-918.75,30.989712545220417,0.033086894768675865,-918.75,30.952027274252444,0.030139468889013372,-918.75,30.91413082749958,-0.05988604183424715,-918.75,30.87582131119783,0.1051885118803506,-918.75,30.836879228364662,0.09034453708045725
-913.75,30.96927248841501,0.07932252092878193,-913.75,30.93157007452872,-0.039738020782190686,-913.75,30.893653816328747,0.017119266096845248,-913.75,30.855318962284553,-0.02480080343478029,-913.75,30.816342677257456,-0.05677061090888666
-908.75,30.948927426877386,0.03746097403545263,-908.75,30.91120707851263,-0.025868812734519016,-908.75,30.873270147430212,-0.056796513515864434,-908.75,30.834908958637847,0.0517173560772412,-908.75,30.79589725599017,0.02722015589374754
-903.75,30.92867971446305,0.009783268418691156,-903.75,30.89094062677855,-0.09192974854459457,-903.75,30.852982145821038,-0.025385701991716976,-903.75,30.81459360540281,0.05177220711207722,-903.75,30.775545242737085,0.005015332707526135
-898.75,30.90853156993767,0.02271611355399079,-898.75,30.870772924396768,-0.048509584435799356,-898.75,30.832792000511386,0.03197500643677263,-898.75,30.794375071046655,-0.032345481190044656,-898.75,30.755288778038,-0.044285687561926516
-893.75,30.888485083173144,0.03628212177962339,-893.75,30.850706047115775,0.08533670308283477,-893.75,30.812701770668905,0.06222171515915257,-893.75,30.77425539349779,-0.01799563318273894,-893.75,30.73512987089805,-0.10777385497002108
-888.75,30.868542221059993,-0.005583291329672495,-888.75,30.830741947260424,0.017832756084129375,-888.75,30.792713391498523,-0.006890380112794716,-888.75,30.75423648599882,-0.048724378689268766,-888.75,30.715070404599615,-0.024535652779654547
-883.75,30.848704833149608,-0.10174503884771331,-883.75,30.810882459359284,0.017899283534519035,-883.75,30.772828679850544,0.10795420211064694,-883.75,30.73432014268655,0.017096854560744685,-883.75,30.695112142239207,0.019732515154881346
-878.75,30.828974657039318,-0.06344384796007163,-878.75,30.79112930551415,0.028035537583358666,-878.75,30.753049339569706,-0.014747238774784514,-878.75,30.71450804391188,-0.005588126578037478,-878.75,30.675256732001717,-0.015555570254463372
-873.75,30.8093533235113,0.021608865404156546,-873.75,30.771484100522688,0.06667519767446559,-873.75,30.733376966596786,-0.04062290500766608,-873.75,30.69480176131072,-0.020044836263976476,-873.75,30.655505712183608,0.04520203218356281
-868.75,30.789842361437678,-0.018089477126020683,-868.75,30.751948356766672,-0.01639107659748437,-868.75,30.713813053834617,0.028774700439614134,-868.75,30.675202762637607,-0.02521596150763117,-868.75,30.6358605159764,-0.1265441227191124
-863.75,30.770443202462488,-0.05286417339347149,-863.75,30.732523488876183,-0.008042531448636583,-863.75,30.6943589957892,-0.06126585922752875,-863.75,30.655712416373145,-0.06013180856732142,-863.75,30.616322476020997,-0.08946509612350567
-858.75,30.751157185469722,0.030285642322451973,-858.75,30.71321081817928,-0.08346754764207952,-858.75,30.67501609299497,-0.023414802920669282,-858.75,30.6363319961138,0.02495545324194849,-858.75,30.596892828742064,0.016723277167314424
-853.75,30.731985560849278,0.028216508902535038,-853.75,30.69401157694865,0.026285752851176004,-853.75,30.655785556236353,0.02920912835387506,-853.75,30.617062684756206,-0.02013752547252963,-853.75,30.577572718473704,0.018935495427884058
-848.75,30.71292949456825,0.046654451183646965,-848.75,30.67492691245283,0.002042528968890869,-848.75,30.636668510572274,0.038793205123599975,-848.75,30.59790557848267,-0.0547873875147312,-848.75,30.558363201383308,-0.018617689270439938
-843.75,30.693990072057915,0.03722377944280697,-843.75,30.655957890822197,0.014094713783328137,-843.75,30.617665999174427,-0.0028419243033378397,-843.75,30.578861690558522,-0.009652524287988226,-843.75,30.539265249203954,-0.029416938427784485
-838.75,30.675168301923854,0.07383823787212951,-838.75,30.637105500737224,0.08097171003400941,-838.75,30.598778986986527,0.011759322989016566,-838.75,30.559931954948205,0.022425502323341902,-838.75,30.520279752782187,-0.04039184209704607
-833.75,30.656465119488203,-0.038342976491401254,-833.75,30.618370656947818,-0.04970802080691785,-833.75,30.580008364213242,0.00398883984136821,-833.75,30.54111722975921,-0.06093742749125413,-833.75,30.501407525449615,-0.09436313081884001
-828.75,30.637881390171167,0.07533177013464476,-828.75,30.599754203631026,-0.0035195498292640752,-828.75,30.56135494964592,0.014582161257201066,-828.75,30.52241830052018,-0.024300885905904193,-828.75,30.482649306225184,0.031394617494337085
-823.75,30.61941791271902,0.0060235670002065375,-823.75,30.581256917594015,0.015427572032343793,-823.75,30.542819493832347,-0.05715947248875324,-823.75,30.503835883300795,-0.08590230139226096,-823.75,30.46400576285487,-0.012530627300360326
-818.75,30.6010754222864,-0.063972296081426,-818.75,30.562879511330355,-0.07334252519923957,-818.75,30.524402682098092,-0.0012804707937396102,-818.75,30.485370627680634,0.07069311722751907,-818.75,30.445477494695783,-0.009758616552013988
-813.75,30.58285459337847,-0.01650536751198763,-813.75,30.54462263593498,0.0007646789776748366,-813.75,30.50610513742458,-0.015603912178125436,-813.75,30.46702311957236,-0.019550332424487768,-813.75,30.427065035449818,0.00437753382382283
-808.75,30.564756042660065,0.03178623356715929,-808.75,30.526486883884886,-0.011977734424362419,-808.75,30.487927423191692,-0.03556129810700848,-808.75,30.448793883905783,0.00014359257420945587,-808.75,30.408768855753905,-0.04437292219202607
-803.75,30.546780331637347,0.02490467953723794,-803.75,30.50847279169092,-0.07602751734570684,-803.75,30.469870045789186,0.0398345791772633,-803.75,30.430683387178675,-0.04804442458040114,-803.75,30.39058936563053,-0.06824675685672608
-798.75,30.52892796921854,-0.0030258686424639238,-798.75,30.490580842427587,-0.0315763124276275,-798.75,30.451933457104193,-0.01910148091169391,-798.75,30.41269203987965,0.05848438884512718,-798.75,30.37252691680553,0.03708379755032942
-793.75,30.51119941415788,0.009420996826950974,-793.75,30.47281146814432,-0.03258702927005706,-793.75,30.434118056888188,-0.02673295421809263,-793.75,30.394820198787592,0.15477174731993562,-793.75,30.35458180489602,0.0076381736399483416
-788.75,30.49359507738896,0.0444273519317796,-788.75,30.455165052164926,0.017076800984449605,-788.75,30.416424195009967,-0.0034577070633834126,-788.75,30.377068169153254,0.06406533304721736,-788.75,30.336754271473875,0.03308808783206003
-783.75,30.476115324252717,-0.05314872627099744,-783.75,30.437641931279792,-0.003953963422010565,-783.75,30.39885217359895,-0.054266612284820076,-783.75,30.35943620676721,-0.029399001847278783,-783.75,30.319044506009096,-0.021645366286540072
-778.75,30.45876047662324,-0.036343833154405474,-778.75,30.42024239783458,-0.02466803314669239,-778.75,30.3814022490826,-0.05822622973180071,-778.75,30.34192451991813,-0.08776393480185454,-778.75,30.301452647695722,-0.05853645382385082
-773.75,30.4415308149378,-0.03212938508450979,-773.75,30.40296670172111,-0.007597019654286211,-773.75,30.36407463412344,0.08687976350601094,-773.75,30.32453327124608,0.02332191665318971,-773.75,30.28397878716506,0.05283161089535772
-768.75,30.42442658013413,-0.027639246961842417,-768.75,30.385815052273777,0.05886793752458927,-768.75,30.346869499458663,0.039588166525602445,-768.75,30.307262579493738,0.03451214113369328,-768.75,30.2666229680884,0.0649443739237844
-763.75,30.407447975498677,0.0040187306245710345,-763.75,30.36878762007501,0.09493914019888931,-763.75,30.32978697564618,-0.020851915644712556,-763.75,30.290112521159443,-0.020818985794940847,-763.75,30.2493851886726,0.007605811505745941
-758.75,30.390595168431876,0.029801207151396843,-758.75,30.35188453867551,0.019416205071035586,-758.75,30.312827154722203,-0.0620650849915568,-758.75,30.273083132056062,0.00847309141970068,-758.75,30.232265403051734,-0.021620518561472676
-753.75,30.373868292131053,-0.03217610007860597,-753.75,30.335105906230297,-0.08859517276709482,-753.75,30.29599009177117,-0.05409437262455801,-753.75,30.25617440877698,-0.13421843161330266,-753.75,30.21526352257577,-0.007001193751424288
-748.75,30.357267447196925,-0.09667821765410896,-748.75,30.318451787055693,-0.06194522193434992,-748.75,30.279275806413487,-0.06930648589601977,-748.75,30.2393863100739,0.03795927604790292,-748.75,30.1983794169996,-0.06351476113856012
-743.75,30.3407927031656,0.10626578709176374,-743.75,30.30192221310955,0.05562858724459118,-743.75,30.26268428421269,0.050809163501796185,-743.75,30.222718758147423,0.006189773918598286,-743.75,30.18161291557356,-0.026216314662218982
-738.75,30.32444409997035,0.043975783196678206,-738.75,30.2855171853988,0.057470331121914214,-738.75,30.24621547800581,-0.11234262197446865,-738.75,30.206171639854485,0.0369640810299909,-738.75,30.16496380803753,0.013040351909447101
-733.75,30.30822164933486,-0.037472142820028684,-733.75,30.26923667531551,0.07652795025671966,-733.75,30.229869309158566,-0.0811907890288206,-733.75,30.18974480783314,-0.02530381818707114,-733.75,30.148431845518992,-0.08175971747378583
-728.75,30.292125336102234,0.07758217602064728,-728.75,30.253080625906158,-0.05929719612262805,-728.75,30.21364566874877,-0.0433833252715335,-728.75,30.173438081547687,-0.11447986319202837,-728.75,30.13201674133697,-0.035909182252008225
-723.75,30.276155119501116,-0.0033431871130845114,-723.75,30.237048953074705,0.014353589694794333,-723.75,30.197544418679403,-0.0015286825461815715,-723.75,30.157251248255598,-0.026348183807603776,-723.75,30.11571817171151,0.06385282547549058
-718.75,30.26031093435264,-0.03345398261876776,-718.75,30.221141546723505,-0.05043861548073503,-718.75,30.181565392724195,-0.023223809052166942,-718.75,30.141184063897914,0.0655554091903267,-718.75,30.099535776380037,0.013998555231303236
-713.75,30.24459269222004,0.028563174685322164,-713.75,30.205358271833312,0.050653464478657234,-713.75,30.165708397507068,0.005487957269973757,-713.75,30.12523625391385,0.024963943447957816,-713.75,30.083469159119563,0.0880033275297206
-708.75,30.229000282503367,0.06414134499070334,-708.75,30.189698969485093,0.02904317600104636,-708.75,30.149973213417887,0.09265974185469064,-708.75,30.10940751398207,-0.03801289042418381,-708.75,30.067517888175843,-0.021269867822196135
-703.75,30.213533573481502,-0.03720067288334586,-703.75,30.174163457824974,0.025235872673860366,-703.75,30.134359595465124,0.006926955740852312,-703.75,30.093697510687562,-0.06470843985913236,-703.75,30.05168149659703,0.062311170202662906
-698.75,30.198192413304046,-0.024366181803177435,-698.75,30.15875153297533,0.057851113861952824,-698.75,30.118867274068375,0.003301705671823189,-698.75,30.078105882117132,-0.01764259581521468,-698.75,30.035959482472865,-0.05764659762311513
-693.75,30.18297663093413,-0.028823607511132384,-693.75,30.14346296989236,0.0258449853447233,-693.75,30.103495955790475,-0.017784662524727154,-693.75,30.06263223838183,-0.06802861012802401,-693.75,30.020351309076386,-0.07064836248249527
-688.75,30.167886037044703,-0.011397994154698929,-688.75,30.128297523172687,0.06098483200429475,-688.75,30.0882453240115,-0.034344846867735666,-688.75,30.047276162067796,0.033304847556621546,-688.75,30.004856404907265,0.0757651234427911
-683.75,30.15292042487048,-0.016055576888480586,-683.75,30.113254927810768,-0.029280025378663255,-683.75,30.0731150395455,0.05556968902387376,-683.75,30.032037208615954,0.021507468705184413,-683.75,29.989474163634895,0.1440466593429702
-678.75,30.138079571015986,0.023894704298638894,-678.75,30.098334899907346,-0.09764765384683828,-678.75,30.05810474120035,-0.0557178875735295,-678.75,30.016914906628863,0.04352335685944447,-678.75,29.974203943937727,-0.04613659936488841
-673.75,30.123363236222502,-0.0532271228752515,-673.75,30.0835371373313,-0.01629637595907834,-673.75,30.043214046281758,0.013392583575985826,-673.75,30.001908758105237,0.055890926063234425,-673.75,29.959045069236648,0.023003196690127646
-668.75,30.108771166094918,-0.008465823134410234,-668.75,30.068861320335724,-0.12335703537701026,-668.75,30.028442551042183,-0.027544706976768724,-668.75,29.987018238602044,-0.006321622797258979,-668.75,29.943996827318454,-0.0402229532142475
-663.75,30.09430309178976,-0.1253564899260909,-663.75,30.054307112128964,0.023826652090371603,-663.75,30.013789831074746,0.009161694697716124,-663.75,29.972242797321517,0.017891334936376336,-663.75,29.929058469845607,0.019152602610647156
-658.75,30.079958730666288,-0.05439007703336292,-658.75,30.039874159402306,-0.01764947506511338,-658.75,29.999255441652426,0.003298210546904773,-658.75,29.957581857123582,-0.0953491063569368,-658.75,29.914229211747305,-0.02221110533203488
-653.75,30.065737786901458,-0.07438429621494196,-653.75,30.025562092814496,0.04135027756420307,-653.75,29.984838918013036,-0.08090611497793512,-653.75,29.94303481446107,0.041415992461629254,-653.75,29.899508230487083,0.04391604734388947
-648.75,30.051639952069923,-0.003786204647653735,-648.75,30.01137052743391,-0.026722431090608602,-648.75,29.970539775588893,-0.07975510926408963,-648.75,29.92860103923582,0.011222147923793335,-648.75,29.884894665199948,0.035890404715248625
-643.75,30.03766490569095,-0.10339053439822861,-643.75,29.997299063139884,-0.00885009492812642,-643.75,29.956357510182414,0.0015571609986011305,-643.75,29.914279874574923,-0.018160917139484378,-643.75,29.870387615694288,0.04124998095638466
-638.75,30.02381231574196,-0.006451812655710547,-638.75,29.983347284982088,-0.03143407584453137,-638.75,29.942291598085745,0.03107102919605579,-638.75,29.900070636522116,-0.007057419943462905,-638.75,29.85598614130844,0.04575095500956094
-633.75,30.010081839141105,0.01141604610205257,-633.75,29.96951476350017,0.03667753991517835,-633.75,29.928341496144593,0.007581571734087775,-633.75,29.88597261364374,-0.051208572439732605,-633.75,29.841689259615904,0.04607750707643137
-628.75,29.99647312219919,-0.0599816287946798,-628.75,29.95580105500298,0.14963646546357548,-628.75,29.914506641765712,-0.03351984772886242,-628.75,29.87198506654496,-0.03282596821515158,-628.75,29.827495944968632,-0.08293196732539623
-623.75,29.982985801041206,-0.015011494078051338,-623.75,29.942205701807435,0.09477435426003997,-623.75,29.900786452865784,-0.014187105229062441,-623.75,29.85810722729177,-0.07059402689998466,-623.75,29.8134051268677,0.04780875076276171
-618.75,29.969619501999627,-0.04620732458413109,-618.75,29.92872823243812,-0.14084095534720134,-618.75,29.887180327761964,-0.05611359909197982,-618.75,29.844338298735995,0.02106667414106861,-618.75,29.799415688150734,0.04550367500720726
-613.75,29.956373841979108,0.016651939133418222,-613.75,29.915368161786613,0.020704657855447128,-613.75,29.87368764500182,-0.08270629757201708,-613.75,29.83067745373757,0.01705388434300283,-613.75,29.78552646298254,0.04103682601156211
-608.75,29.94324842879365,0.11017757264467683,-608.75,29.902124991230906,0.14241694551838724,-608.75,29.860307763130677,0.076496217801545,-608.75,29.817123834278938,-0.054795238747361474,-608.75,29.77173623463427,0.005602263068847993
-603.75,29.93024286147707,-0.03144706771590301,-603.75,29.88899820871476,0.0933136004602868,-603.75,29.847040020395276,-0.07685500805771128,-603.75,29.803676550465582,-0.08709182368715768,-603.75,29.75804373303597,-0.03825716359802816
-598.75,29.917356730567185,0.02376439087413352,-598.75,29.87598728878657,0.03660854462346583,-598.75,29.833883734380997,-0.0015778733275935352,-598.75,29.79033467940676,0.09267924247096743,-598.75,29.744447632084395,0.06981427120843935
-593.75,29.90458961836431,-0.01480707202438334,-593.75,29.863091692597113,-0.056027326463580385,-593.75,29.820838201579907,-0.04659131318795113,-593.75,29.77709726396791,0.01795266201857656,-593.75,29.730946546685782,0.04565922917090956
